Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Product_new
P0293,Smartwatch,Electronics,Smartwatches,737.25,46,Male,30,4,Very Positive,SmartwatchHola
P0294,Chair,Furniture,Bookshelf,543.09,51,Female,3,4,Very Positive,ChairHola
P0295,Yoga Mat,Sports,Football,614.32,26,Female,35,4,Very Positive,Yoga MatHola
P0296,Chair,Furniture,Bookshelf,577.39,61,Female,6,5,Positive,ChairHola
P0297,Yoga Mat,Sports,Tennis Racket,377.06,49,Female,13,5,Very Positive,Yoga MatHola
P0298,T-Shirt,Clothing,Pants,17.08,35,Male,11,2,Negative,T-ShirtHola
P0299,Washing Machine,Home Appliances,Vacuum Cleaner,898.51,28,Female,5,5,Positive,Washing MachineHola
P0300,Dining Table,Furniture,Cabinet,1262.35,23,Male,33,4,Positive,Dining TableHola
P0301,Jeans,Clothing,T-Shirts,33.81,52,Female,16,3,Negative,JeansHola
P0302,Smartwatch,Electronics,Smartwatches,555.97,32,Male,25,5,Positive,SmartwatchHola
P0303,Wireless Mouse,Electronics,Mobile Phones,1360.16,37,Male,12,4,Positive,Wireless MouseHola
P0304,Couch,Furniture,Bookshelf,1185.95,57,Female,1,5,Very Positive,CouchHola
P0305,Foundation,Beauty,Nail Polish,10.97,65,Female,0,3,Neutral,FoundationHola
P0306,Laptop,Electronics,Smartwatches,143.43,39,Male,12,3,Neutral,LaptopHola
P0307,Laptop,Electronics,Headphones,98.5,54,Female,10,5,Positive,LaptopHola
P0308,Jeans,Clothing,T-Shirts,46.59,23,Male,22,2,Neutral,JeansHola
P0309,Microwave,Home Appliances,Vacuum Cleaner,607.25,19,Male,19,4,Positive,MicrowaveHola
P0310,Perfume,Beauty,Hair Care,48.23,56,Female,6,2,Negative,PerfumeHola
P0311,Yoga Mat,Sports,Tennis Racket,287.78,49,Male,24,5,Positive,Yoga MatHola
P0312,Smartwatch,Electronics,Mobile Phones,78.28,41,Male,24,4,Positive,SmartwatchHola
P0313,Dishwasher,Home Appliances,Refrigerator,370.47,26,Female,26,5,Very Positive,DishwasherHola
P0314,Nail Polish,Beauty,Nail Polish,84.73,28,Male,50,4,Neutral,Nail PolishHola
P0315,Cabinet,Furniture,Bookshelf,493.69,34,Male,19,4,Positive,CabinetHola
P0316,Chair,Furniture,Cabinet,579.84,41,Male,16,5,Very Positive,ChairHola
P0317,Shoes,Clothing,Dresses,162.64,37,Female,27,4,Positive,ShoesHola
P0318,Couch,Furniture,Cabinet,838.54,60,Female,17,5,Positive,CouchHola
P0319,Laptop,Electronics,Tablets,557.85,47,Female,24,5,Very Positive,LaptopHola
P0320,Dress,Clothing,Jackets,179.19,50,Male,12,3,Positive,DressHola
P0321,Tablet,Electronics,Smartwatches,988.43,59,Female,3,4,Very Positive,TabletHola
P0322,Washing Machine,Home Appliances,Air Conditioner,206.1,39,Male,15,4,Very Positive,Washing MachineHola
P0323,Skincare Cream,Beauty,Nail Polish,71.6,20,Female,27,3,Positive,Skincare CreamHola
P0324,Dining Table,Furniture,Sofa,130.35,33,Female,11,5,Positive,Dining TableHola
P0325,Foundation,Beauty,Fragrance,37.19,46,Male,12,1,Neutral,FoundationHola
P0326,Perfume,Beauty,Makeup,18.84,50,Male,19,2,Neutral,PerfumeHola
P0327,Jeans,Clothing,Pants,73.45,26,Female,20,5,Neutral,JeansHola
P0328,Smartphone,Electronics,Laptops,540.5,20,Female,28,4,Positive,SmartphoneHola
P0329,Skincare Cream,Beauty,Fragrance,35.59,36,Male,20,3,Negative,Skincare CreamHola
P0330,Washing Machine,Home Appliances,Microwave,522.73,20,Female,44,5,Very Positive,Washing MachineHola
P0331,Bookshelf,Furniture,Cabinet,520.87,34,Male,22,4,Positive,BookshelfHola
P0332,Nail Polish,Beauty,Nail Polish,134.52,63,Female,18,5,Neutral,Nail PolishHola
P0333,Laptop,Electronics,Headphones,291.52,25,Female,16,5,Positive,LaptopHola
P0334,Dress,Clothing,T-Shirts,189.99,53,Male,16,3,Neutral,DressHola
P0335,Dining Table,Furniture,Chair,879.65,64,Female,0,5,Positive,Dining TableHola
P0336,Yoga Mat,Sports,Football,174.88,56,Male,5,3,Neutral,Yoga MatHola
P0337,Wireless Mouse,Electronics,Mobile Phones,365.72,50,Female,3,5,Positive,Wireless MouseHola
P0338,Headphones,Electronics,Headphones,664.07,41,Female,17,5,Positive,HeadphonesHola
P0339,Foundation,Beauty,Skin Care,189.25,51,Female,17,4,Neutral,FoundationHola
P0340,Nail Polish,Beauty,Nail Polish,188.58,25,Male,14,5,Positive,Nail PolishHola
P0341,Football,Sports,Tennis Racket,76.88,22,Male,24,4,Neutral,FootballHola
P0342,Refrigerator,Home Appliances,Vacuum Cleaner,373.0,43,Male,30,5,Very Positive,RefrigeratorHola
P0343,Tablet,Electronics,Tablets,608.19,45,Male,20,5,Positive,TabletHola
P0344,Shampoo,Beauty,Nail Polish,90.78,33,Female,29,4,Positive,ShampooHola
P0345,Dishwasher,Home Appliances,Refrigerator,476.32,26,Female,36,4,Positive,DishwasherHola
P0346,Headphones,Electronics,Speakers,1219.84,18,Male,29,4,Positive,HeadphonesHola
P0347,Shampoo,Beauty,Hair Care,160.97,26,Female,23,3,Neutral,ShampooHola
P0348,Couch,Furniture,Cabinet,673.39,61,Female,5,5,Positive,CouchHola
P0349,Foundation,Beauty,Fragrance,80.58,52,Female,10,4,Positive,FoundationHola
P0350,Cabinet,Furniture,Sofa,187.05,33,Female,13,3,Positive,CabinetHola
P0351,Jacket,Clothing,Dresses,61.24,59,Male,14,3,Neutral,JacketHola
P0352,Yoga Mat,Sports,Basketball,463.03,43,Female,11,4,Positive,Yoga MatHola
P0353,Bluetooth Speaker,Electronics,Laptops,280.97,20,Male,23,4,Very Positive,Bluetooth SpeakerHola
P0354,Wireless Mouse,Electronics,Smartwatches,1044.45,60,Male,10,4,Very Positive,Wireless MouseHola
P0355,Football,Sports,Bicycle,105.14,39,Female,29,3,Positive,FootballHola
P0356,Nail Polish,Beauty,Fragrance,187.42,46,Male,25,3,Positive,Nail PolishHola
P0357,Tennis Racket,Sports,Yoga Mat,49.88,61,Male,11,1,Negative,Tennis RacketHola
P0358,Bookshelf,Furniture,Cabinet,392.85,43,Female,10,5,Positive,BookshelfHola
P0359,Refrigerator,Home Appliances,Washing Machine,602.46,63,Male,17,4,Positive,RefrigeratorHola
P0360,Foundation,Beauty,Nail Polish,146.2,40,Female,23,4,Neutral,FoundationHola
P0361,Bookshelf,Furniture,Cabinet,1092.78,48,Female,26,5,Very Positive,BookshelfHola
P0362,Football,Sports,Tennis Racket,574.81,24,Male,39,4,Very Positive,FootballHola
P0363,T-Shirt,Clothing,Dresses,186.3,38,Male,28,5,Neutral,T-ShirtHola
P0364,T-Shirt,Clothing,Sweaters,95.21,43,Female,16,4,Neutral,T-ShirtHola
P0365,Nail Polish,Beauty,Skin Care,158.86,40,Male,30,3,Positive,Nail PolishHola
P0366,Microwave,Home Appliances,Vacuum Cleaner,707.08,36,Female,26,4,Positive,MicrowaveHola
P0367,Refrigerator,Home Appliances,Washing Machine,360.35,53,Female,8,5,Positive,RefrigeratorHola
P0368,Couch,Furniture,Bookshelf,287.2,28,Male,44,4,Very Positive,CouchHola
P0369,Perfume,Beauty,Nail Polish,79.51,64,Male,19,3,Positive,PerfumeHola
P0370,Lipstick,Beauty,Hair Care,98.86,23,Male,42,4,Positive,LipstickHola
P0371,Vacuum Cleaner,Home Appliances,Washing Machine,142.93,38,Male,29,5,Positive,Vacuum CleanerHola
P0372,Washing Machine,Home Appliances,Refrigerator,381.35,35,Male,19,4,Positive,Washing MachineHola
P0373,Tennis Racket,Sports,Yoga Mat,522.47,62,Male,5,4,Very Positive,Tennis RacketHola
P0374,Football,Sports,Basketball,117.53,19,Male,38,4,Neutral,FootballHola
P0375,Tablet,Electronics,Smartwatches,1327.96,48,Female,29,4,Very Positive,TabletHola
P0376,Basketball,Sports,Yoga Mat,626.79,49,Male,11,5,Very Positive,BasketballHola
P0377,Bookshelf,Furniture,Chair,602.8,20,Male,10,4,Positive,BookshelfHola
P0378,Basketball,Sports,Bicycle,482.64,55,Female,16,5,Very Positive,BasketballHola
P0379,Basketball,Sports,Bicycle,452.3,39,Male,13,5,Positive,BasketballHola
P0380,Smartwatch,Electronics,Laptops,227.84,48,Female,14,5,Very Positive,SmartwatchHola
P0381,Wireless Mouse,Electronics,Headphones,1029.22,27,Female,41,5,Positive,Wireless MouseHola
P0382,Shampoo,Beauty,Hair Care,5.49,42,Female,17,2,Neutral,ShampooHola
P0383,Skincare Cream,Beauty,Fragrance,43.52,34,Male,16,2,Negative,Skincare CreamHola
P0384,Perfume,Beauty,Nail Polish,158.3,48,Female,21,5,Neutral,PerfumeHola
P0385,Smartwatch,Electronics,Laptops,559.48,65,Female,12,5,Very Positive,SmartwatchHola
P0386,Yoga Mat,Sports,Yoga Mat,155.84,39,Female,14,4,Neutral,Yoga MatHola
P0387,Headphones,Electronics,Tablets,587.55,28,Male,43,4,Positive,HeadphonesHola
P0388,Perfume,Beauty,Makeup,43.37,27,Male,18,2,Negative,PerfumeHola
P0389,Cabinet,Furniture,Bookshelf,105.87,49,Male,10,4,Neutral,CabinetHola
P0390,Tennis Racket,Sports,Football,700.79,50,Male,5,5,Very Positive,Tennis RacketHola
P0391,Smartwatch,Electronics,Smartwatches,752.97,25,Male,50,5,Positive,SmartwatchHola
P0392,Tennis Racket,Sports,Basketball,668.46,41,Male,19,4,Positive,Tennis RacketHola
P0393,Refrigerator,Home Appliances,Vacuum Cleaner,75.74,23,Female,33,4,Positive,RefrigeratorHola
P0394,Jeans,Clothing,Jackets,13.72,65,Female,8,3,Negative,JeansHola
P0395,Bookshelf,Furniture,Bookshelf,1315.19,33,Female,18,4,Very Positive,BookshelfHola
P0396,Tennis Racket,Sports,Yoga Mat,182.46,55,Female,0,4,Positive,Tennis RacketHola
P0397,Couch,Furniture,Bookshelf,203.78,44,Male,29,5,Positive,CouchHola
P0398,Cabinet,Furniture,Cabinet,1262.45,20,Female,40,5,Very Positive,CabinetHola
P0399,Tennis Racket,Sports,Basketball,443.91,18,Female,8,4,Very Positive,Tennis RacketHola
P0400,Washing Machine,Home Appliances,Microwave,160.54,58,Male,0,5,Positive,Washing MachineHola
P0401,Jacket,Clothing,Jackets,198.69,27,Female,42,5,Positive,JacketHola
P0402,Smartwatch,Electronics,Headphones,64.82,60,Female,10,3,Neutral,SmartwatchHola
P0403,Dining Table,Furniture,Sofa,530.04,41,Male,23,5,Very Positive,Dining TableHola
P0404,Foundation,Beauty,Hair Care,61.93,60,Male,6,3,Neutral,FoundationHola
P0405,Nail Polish,Beauty,Nail Polish,161.33,63,Male,16,3,Positive,Nail PolishHola
P0406,Football,Sports,Yoga Mat,80.6,23,Male,40,5,Positive,FootballHola
P0407,Couch,Furniture,Cabinet,1226.36,65,Male,14,5,Very Positive,CouchHola
P0408,Jeans,Clothing,T-Shirts,18.49,26,Male,39,3,Negative,JeansHola
P0409,Soccer Ball,Sports,Tennis Racket,412.25,19,Female,47,4,Very Positive,Soccer BallHola
P0410,Chair,Furniture,Sofa,1349.98,29,Male,41,4,Positive,ChairHola
P0411,Cabinet,Furniture,Table,1234.61,27,Female,45,5,Positive,CabinetHola
P0412,Jeans,Clothing,Dresses,23.22,39,Female,27,1,Neutral,JeansHola
P0413,Pants,Clothing,Sweaters,64.5,60,Male,20,4,Neutral,PantsHola
P0414,Microwave,Home Appliances,Washing Machine,870.71,65,Male,6,4,Very Positive,MicrowaveHola
P0415,Headphones,Electronics,Tablets,1165.03,58,Female,14,5,Very Positive,HeadphonesHola
P0416,Yoga Mat,Sports,Yoga Mat,555.25,33,Female,11,5,Very Positive,Yoga MatHola
P0417,Wireless Mouse,Electronics,Smartwatches,618.87,41,Female,20,5,Very Positive,Wireless MouseHola
P0418,Cabinet,Furniture,Table,623.88,35,Male,24,5,Very Positive,CabinetHola
P0419,Washing Machine,Home Appliances,Microwave,730.55,55,Male,9,4,Positive,Washing MachineHola
P0420,Lipstick,Beauty,Makeup,155.01,29,Male,39,5,Neutral,LipstickHola
P0421,Basketball,Sports,Basketball,653.38,64,Male,0,5,Positive,BasketballHola
P0422,Soccer Ball,Sports,Tennis Racket,383.71,36,Male,18,5,Positive,Soccer BallHola
P0423,Jacket,Clothing,Sweaters,166.77,27,Male,46,3,Positive,JacketHola
P0424,Foundation,Beauty,Hair Care,188.63,65,Male,7,5,Positive,FoundationHola
P0425,Soccer Ball,Sports,Yoga Mat,93.88,56,Male,9,5,Positive,Soccer BallHola
P0426,Air Conditioner,Home Appliances,Washing Machine,797.46,26,Female,44,4,Positive,Air ConditionerHola
P0427,Basketball,Sports,Basketball,718.19,58,Female,2,4,Positive,BasketballHola
P0428,Shoes,Clothing,Jackets,27.39,38,Male,12,3,Neutral,ShoesHola
P0429,Football,Sports,Football,763.54,49,Male,11,4,Positive,FootballHola
P0430,Nail Polish,Beauty,Fragrance,187.12,36,Female,18,3,Positive,Nail PolishHola
P0431,Vacuum Cleaner,Home Appliances,Air Conditioner,646.19,54,Male,8,5,Positive,Vacuum CleanerHola
P0432,Cabinet,Furniture,Table,637.08,30,Female,13,5,Very Positive,CabinetHola
P0433,Microwave,Home Appliances,Vacuum Cleaner,749.87,24,Female,48,5,Positive,MicrowaveHola
P0434,Football,Sports,Bicycle,40.96,34,Male,13,1,Neutral,FootballHola
P0435,Nail Polish,Beauty,Hair Care,63.61,31,Male,20,4,Positive,Nail PolishHola
P0436,Tablet,Electronics,Speakers,1460.93,57,Male,14,5,Positive,TabletHola
P0437,Football,Sports,Bicycle,638.58,24,Male,6,5,Positive,FootballHola
P0438,Couch,Furniture,Chair,1339.6,37,Female,27,5,Positive,CouchHola
P0439,Couch,Furniture,Bookshelf,164.43,34,Male,13,4,Positive,CouchHola
P0440,Couch,Furniture,Cabinet,539.71,32,Female,30,4,Positive,CouchHola
P0441,Tablet,Electronics,Speakers,1401.61,40,Female,26,4,Very Positive,TabletHola
P0442,Sweater,Clothing,Pants,174.07,55,Male,0,3,Neutral,SweaterHola
P0443,Tablet,Electronics,Laptops,139.4,58,Female,11,4,Neutral,TabletHola
P0444,Foundation,Beauty,Hair Care,130.72,59,Male,12,5,Neutral,FoundationHola
P0445,Bookshelf,Furniture,Chair,544.63,30,Male,16,5,Positive,BookshelfHola
P0446,Lipstick,Beauty,Fragrance,158.76,61,Male,1,5,Positive,LipstickHola
P0447,Skincare Cream,Beauty,Makeup,37.37,57,Male,0,1,Neutral,Skincare CreamHola
P0448,Dining Table,Furniture,Sofa,444.87,26,Female,39,4,Very Positive,Dining TableHola
P0449,Pants,Clothing,Shoes,90.82,40,Female,13,4,Neutral,PantsHola
P0450,Shoes,Clothing,Shoes,18.79,44,Female,22,2,Negative,ShoesHola
P0451,Chair,Furniture,Bookshelf,858.71,65,Male,8,4,Very Positive,ChairHola
P0452,Wireless Mouse,Electronics,Smartwatches,146.78,58,Female,14,3,Neutral,Wireless MouseHola
P0453,Microwave,Home Appliances,Vacuum Cleaner,378.37,48,Male,20,4,Very Positive,MicrowaveHola
P0454,Wireless Mouse,Electronics,Mobile Phones,60.0,26,Male,44,3,Positive,Wireless MouseHola
P0455,Dishwasher,Home Appliances,Washing Machine,775.73,64,Male,14,4,Very Positive,DishwasherHola
P0456,Shampoo,Beauty,Skin Care,129.15,37,Female,27,3,Neutral,ShampooHola
P0457,Football,Sports,Basketball,204.84,41,Male,18,4,Very Positive,FootballHola
P0458,Chair,Furniture,Table,638.06,19,Female,14,5,Positive,ChairHola
P0459,Football,Sports,Football,215.08,30,Male,14,5,Very Positive,FootballHola
P0460,Bicycle,Sports,Yoga Mat,371.1,41,Female,10,5,Positive,BicycleHola
P0461,Bicycle,Sports,Basketball,112.92,36,Male,12,3,Neutral,BicycleHola
P0462,Shampoo,Beauty,Fragrance,109.04,27,Male,12,4,Positive,ShampooHola
P0463,Smartwatch,Electronics,Tablets,233.14,27,Male,20,5,Very Positive,SmartwatchHola
P0464,Foundation,Beauty,Skin Care,191.59,40,Male,23,4,Neutral,FoundationHola
P0465,Bicycle,Sports,Tennis Racket,25.3,27,Female,30,3,Negative,BicycleHola
P0466,Yoga Mat,Sports,Tennis Racket,275.79,30,Male,27,4,Very Positive,Yoga MatHola
P0467,Microwave,Home Appliances,Air Conditioner,322.8,41,Male,25,4,Positive,MicrowaveHola
P0468,Lipstick,Beauty,Makeup,151.14,59,Female,9,4,Neutral,LipstickHola
P0469,Air Conditioner,Home Appliances,Washing Machine,980.69,50,Female,3,4,Positive,Air ConditionerHola
P0470,Headphones,Electronics,Mobile Phones,1035.58,39,Male,15,4,Very Positive,HeadphonesHola
P0471,Vacuum Cleaner,Home Appliances,Washing Machine,291.61,64,Female,5,4,Positive,Vacuum CleanerHola
P0472,Jeans,Clothing,Shoes,81.84,58,Female,5,3,Neutral,JeansHola
P0473,Refrigerator,Home Appliances,Microwave,955.31,36,Male,29,5,Very Positive,RefrigeratorHola
P0474,Laptop,Electronics,Mobile Phones,582.49,23,Male,20,5,Positive,LaptopHola
P0475,Nail Polish,Beauty,Hair Care,109.72,42,Male,16,4,Neutral,Nail PolishHola
P0476,Couch,Furniture,Bookshelf,556.84,41,Male,15,5,Very Positive,CouchHola
P0477,Shampoo,Beauty,Makeup,11.11,60,Male,14,1,Neutral,ShampooHola
P0478,Laptop,Electronics,Laptops,1204.43,62,Female,16,5,Very Positive,LaptopHola
P0479,Smartwatch,Electronics,Speakers,1339.59,52,Female,1,4,Very Positive,SmartwatchHola
P0480,Microwave,Home Appliances,Vacuum Cleaner,324.22,43,Female,20,5,Positive,MicrowaveHola
P0481,Skincare Cream,Beauty,Nail Polish,39.34,18,Female,13,1,Neutral,Skincare CreamHola
P0482,Washing Machine,Home Appliances,Vacuum Cleaner,949.58,46,Male,30,4,Positive,Washing MachineHola
P0483,Sofa,Furniture,Chair,942.8,57,Female,18,4,Very Positive,SofaHola
P0484,Smartwatch,Electronics,Mobile Phones,1130.79,51,Male,3,4,Positive,SmartwatchHola
P0485,Sweater,Clothing,Pants,124.13,39,Female,10,3,Neutral,SweaterHola
P0486,Football,Sports,Yoga Mat,249.12,18,Female,9,5,Positive,FootballHola
P0487,Skincare Cream,Beauty,Nail Polish,115.86,63,Male,2,3,Positive,Skincare CreamHola
P0488,Perfume,Beauty,Makeup,100.08,24,Female,31,4,Positive,PerfumeHola
P0489,Laptop,Electronics,Headphones,927.71,31,Female,11,4,Positive,LaptopHola
P0490,Sofa,Furniture,Chair,1376.5,28,Male,39,4,Very Positive,SofaHola
P0491,Football,Sports,Football,452.22,47,Male,14,5,Positive,FootballHola
P0492,Air Conditioner,Home Appliances,Air Conditioner,986.72,37,Male,25,4,Positive,Air ConditionerHola
P0493,T-Shirt,Clothing,Sweaters,107.61,57,Male,6,4,Positive,T-ShirtHola
P0494,Smartphone,Electronics,Smartwatches,1012.21,53,Male,14,5,Very Positive,SmartphoneHola
P0495,Lipstick,Beauty,Fragrance,182.06,64,Male,7,4,Positive,LipstickHola
P0496,Bluetooth Speaker,Electronics,Tablets,735.77,50,Female,15,5,Very Positive,Bluetooth SpeakerHola
P0497,Shampoo,Beauty,Nail Polish,181.37,25,Male,11,4,Positive,ShampooHola
P0498,Football,Sports,Bicycle,161.55,54,Male,17,3,Positive,FootballHola
P0499,Headphones,Electronics,Speakers,131.41,54,Female,18,3,Positive,HeadphonesHola
P0500,Dishwasher,Home Appliances,Washing Machine,186.38,31,Female,22,5,Neutral,DishwasherHola
P0501,Chair,Furniture,Chair,218.51,42,Female,17,5,Positive,ChairHola
P0502,Football,Sports,Basketball,380.18,20,Female,20,5,Positive,FootballHola
P0503,Skincare Cream,Beauty,Skin Care,102.67,25,Female,47,4,Neutral,Skincare CreamHola
P0504,Shoes,Clothing,Shoes,136.07,40,Female,12,5,Positive,ShoesHola
P0505,Foundation,Beauty,Skin Care,35.67,31,Female,19,1,Negative,FoundationHola
P0506,Washing Machine,Home Appliances,Air Conditioner,371.56,19,Male,17,5,Very Positive,Washing MachineHola
P0507,Shampoo,Beauty,Hair Care,72.41,41,Female,14,5,Neutral,ShampooHola
P0508,Soccer Ball,Sports,Football,766.37,64,Female,9,4,Positive,Soccer BallHola
P0509,Vacuum Cleaner,Home Appliances,Refrigerator,378.69,42,Female,13,5,Very Positive,Vacuum CleanerHola
P0510,Chair,Furniture,Cabinet,1070.98,25,Male,19,4,Positive,ChairHola
P0511,Couch,Furniture,Table,1470.51,32,Male,17,5,Very Positive,CouchHola
P0512,Tablet,Electronics,Laptops,798.23,61,Male,14,4,Positive,TabletHola
P0513,Dress,Clothing,T-Shirts,79.94,20,Female,40,3,Positive,DressHola
P0514,Perfume,Beauty,Skin Care,7.86,28,Female,36,2,Negative,PerfumeHola
P0515,Skincare Cream,Beauty,Makeup,108.02,25,Male,5,4,Neutral,Skincare CreamHola
P0516,Smartwatch,Electronics,Mobile Phones,466.44,18,Male,23,4,Positive,SmartwatchHola
P0517,Tennis Racket,Sports,Basketball,612.25,54,Male,7,4,Very Positive,Tennis RacketHola
P0518,Soccer Ball,Sports,Basketball,312.94,56,Male,20,4,Positive,Soccer BallHola
P0519,Tennis Racket,Sports,Bicycle,322.23,42,Male,15,5,Positive,Tennis RacketHola
P0520,Microwave,Home Appliances,Washing Machine,624.12,47,Male,16,5,Very Positive,MicrowaveHola
P0521,Dining Table,Furniture,Bookshelf,799.51,34,Male,14,4,Very Positive,Dining TableHola
P0522,Sweater,Clothing,Shoes,78.7,41,Male,16,4,Neutral,SweaterHola
P0523,Vacuum Cleaner,Home Appliances,Microwave,852.21,22,Male,20,4,Positive,Vacuum CleanerHola
P0524,Soccer Ball,Sports,Bicycle,675.63,42,Female,18,5,Very Positive,Soccer BallHola
P0525,Yoga Mat,Sports,Yoga Mat,638.33,23,Female,12,4,Very Positive,Yoga MatHola
P0526,Washing Machine,Home Appliances,Refrigerator,913.71,62,Female,8,4,Very Positive,Washing MachineHola
P0527,Skincare Cream,Beauty,Fragrance,88.77,45,Female,15,5,Neutral,Skincare CreamHola
P0528,T-Shirt,Clothing,Pants,91.49,35,Male,30,5,Positive,T-ShirtHola
P0529,Foundation,Beauty,Skin Care,156.5,25,Female,47,3,Positive,FoundationHola
P0530,Bookshelf,Furniture,Bookshelf,301.03,33,Male,27,5,Very Positive,BookshelfHola
P0531,Headphones,Electronics,Tablets,458.38,19,Female,23,5,Very Positive,HeadphonesHola
P0532,Smartwatch,Electronics,Speakers,508.58,29,Female,23,5,Very Positive,SmartwatchHola
P0533,Shoes,Clothing,Shoes,123.69,42,Female,12,3,Positive,ShoesHola
P0534,Perfume,Beauty,Fragrance,113.48,60,Male,11,3,Positive,PerfumeHola
P0535,Lipstick,Beauty,Makeup,55.39,61,Female,12,5,Neutral,LipstickHola
P0536,Wireless Mouse,Electronics,Speakers,952.94,57,Female,19,5,Positive,Wireless MouseHola
P0537,Dining Table,Furniture,Sofa,781.87,35,Female,23,5,Very Positive,Dining TableHola
P0538,Couch,Furniture,Sofa,992.46,42,Female,10,5,Very Positive,CouchHola
P0539,Bicycle,Sports,Tennis Racket,405.55,22,Male,5,4,Very Positive,BicycleHola
P0540,Washing Machine,Home Appliances,Air Conditioner,795.75,57,Male,18,4,Positive,Washing MachineHola
P0541,T-Shirt,Clothing,Dresses,138.86,39,Female,25,5,Positive,T-ShirtHola
P0542,Smartphone,Electronics,Headphones,293.37,25,Female,26,5,Very Positive,SmartphoneHola
P0543,Dining Table,Furniture,Bookshelf,1004.59,21,Female,47,4,Positive,Dining TableHola
P0544,Skincare Cream,Beauty,Fragrance,150.74,28,Female,32,4,Positive,Skincare CreamHola
P0545,Bookshelf,Furniture,Bookshelf,1385.68,45,Female,27,5,Positive,BookshelfHola
P0546,Bicycle,Sports,Yoga Mat,22.02,60,Male,12,2,Negative,BicycleHola
P0547,Dress,Clothing,Pants,121.81,47,Female,11,4,Neutral,DressHola
P0548,Skincare Cream,Beauty,Makeup,142.26,36,Female,25,5,Neutral,Skincare CreamHola
P0549,Shampoo,Beauty,Hair Care,107.54,47,Female,24,3,Positive,ShampooHola
P0550,Skincare Cream,Beauty,Skin Care,81.71,45,Male,28,5,Neutral,Skincare CreamHola
